ID,Nombre,HSV_Colores_Dominantes,Tonalidad_Recomendada
1993,woman's_8.png,"(181.96310006158825, 76.11877932409504, 66.8094800235261) | (181.60880378862728, 31.5827418122604, 81.4707343444084) | (179.51229466380983, 51.843884720838574, 64.81101619861155) | (179.83563788155487, 40.555175580134296, 72.57287810228988) | (179.32021184096112, 65.19942465997316, 62.27795284780582)",claro
1994,woman's_9.png,"(180.31143908280345, 62.692070322314756, 62.834151444435534) | (180.74944106035318, 45.269535541217984, 69.87015770043736) | (182.04132103663255, 33.18061372766908, 80.58272489323598) | (180.11309706242616, 79.72667560679454, 66.0436219431593) | (182.05705943580196, 75.60621170043736, 66.76139265260164)",claro
1995,woman.png,"(32.94345692250586, 9.283991270054003, 61.255746317665846) | (32.9741964689901, 14.68411536348026, 39.48727371359079) | (32.38496153287855, 7.353260347471538, 74.07205355260385) | (32.89703588143531, 11.459627606797106, 49.71215908459701) | (35.18847006651863, 22.697014754660984, 26.212748096180384)",mestizo
1996,woman_1.png,"(287.1355565857083, 25.395008566788334, 17.50043748115123) | (33.013257316308334, 23.771338457063564, 83.38092666660545) | (22.425742574257413, 19.716935090287944, 49.39236264220831) | (26.334940416628513, 16.67437715672519, 65.95388155262107) | (15.541578469912432, 23.936016213086265, 32.59951393313039)",claro
1997,woman_10.png,"(0.0, 0.0, 70.15332448768977) | (0.0, 0.0, 19.48346452444068) | (0.0, 0.0, 35.66043539782568) | (0.0, 0.0, 5.676826181502309) | (0.0, 0.0, 52.33431541874087)",mestizo
1998,woman_11.png,"(0.0, 0.0, 36.382522706052136) | (0.0, 0.0, 5.950633939510855) | (0.0, 0.0, 70.00354121581735) | (0.0, 0.0, 20.199258081611024) | (0.0, 0.0, 53.26079020196666)",mestizo
1999,woman_12.png,"(0.0, 0.0, 8.408640295213454) | (0.0, 0.0, 69.82875873313571) | (0.0, 0.0, 37.05000939211352) | (0.0, 0.0, 22.18647655924878) | (0.0, 0.0, 52.97895096142913)",mestizo
2000,woman_13.png,"(0.0, 0.0, 5.575767067015172) | (0.0, 0.0, 37.080610021786484) | (0.0, 0.0, 21.10865961133341) | (0.0, 0.0, 70.12259483232549) | (0.0, 0.0, 53.13273279791629)",mestizo
2001,woman_14.png,"(0.0, 0.0, 34.494469070724044) | (0.0, 0.0, 4.5634096913913735) | (0.0, 0.0, 69.52634551763084) | (0.0, 0.0, 51.56554419472843) | (0.0, 0.0, 18.643790849673174)",mestizo
2002,woman_15.png,"(0.0, 0.0, 71.95023826263576) | (0.0, 0.0, 33.97092912269217) | (0.0, 0.0, 21.264216529985454) | (0.0, 0.0, 58.88864636763797) | (0.0, 0.0, 45.94917003375837)",mestizo
2003,woman_16.png,"(247.69506726456552, 0.8401430126849331, 30.74146138077204) | (245.46891464755046, 2.5161401508854175, 1.0168632438707235) | (247.10963455148232, 0.31751445604987644, 69.72681413922238) | (248.426966292133, 0.43517826825113426, 50.35324209907187) | (248.71228219294528, 4.031756004226542, 13.447078792347336)",claro
2004,woman_17.png,"(41.53846153846153, 8.56672158154861, 79.34640522875817) | (39.999999999999964, 10.77844311377245, 65.49019607843137) | (40.000000000000064, 10.055865921787706, 70.19607843137254) | (41.5384615384616, 8.981001727115714, 75.68627450980392) | (45.00000000000005, 8.695652173913043, 72.15686274509804)",moreno
2005,woman_18.png,"(265.40051913718554, 13.363357481333637, 38.229467040253226) | (32.9451048484039, 39.713264907913405, 83.97685679776473) | (37.32994959151773, 13.4087186271409, 49.97463117360517) | (208.32189386404636, 18.067020320779545, 73.44034459630141) | (33.92800603176701, 66.39609677599877, 80.25160667795446)",claro
2006,woman_19.png,"(33.88235294117646, 13.843648208469062, 80.26143790849673) | (34.285714285714306, 15.819209039548015, 69.41176470588235) | (34.13793103448274, 15.343915343915349, 74.11764705882354) | (33.33333333333336, 12.857142857142852, 82.35294117647058) | (32.30769230769227, 12.621359223300969, 80.7843137254902)",moreno
2007,woman_2.png,"(0.0, 0.0, 18.250160871591188) | (0.0, 0.0, 3.033660153330062) | (0.0, 0.0, 69.55229955229956) | (0.0, 0.0, 35.209137709137735) | (0.0, 0.0, 52.058663769690426)",mestizo
2008,woman_20.png,"(39.937646141855026, 33.62159329140461, 74.8235294117647) | (39.89667896678967, 38.22284908321579, 69.50980392156862) | (40.80508474576273, 24.64751958224543, 83.44226579520696) | (39.688195991091305, 31.431571578578925, 80.0280112044818) | (39.3029490616622, 46.20148637489678, 67.84313725490196)",moreno
2009,woman_21.png,"(0.0, 0.0, 14.573158853174101) | (0.0, 0.0, 69.57777239839693) | (0.0, 0.0, 31.424125205637853) | (0.0, 0.0, 50.08754415604364) | (0.0, 0.0, 1.7092068562332279)",mestizo
2010,woman_22.png,"(0.0, 0.0, 24.740554758488774) | (0.0, 0.0, 57.5049233667266) | (0.0, 0.0, 9.18654768408908) | (0.0, 0.0, 42.18118016437344) | (0.0, 0.0, 73.05014412873385)",mestizo
2011,woman_23.png,"(41.05263157894736, 13.843351548269577, 71.76470588235294) | (38.70967741935486, 14.761904761904765, 82.35294117647058) | (42.222222222222214, 16.21621621621621, 65.29411764705883) | (39.642857142857146, 14.322250639386183, 76.66666666666666) | (42.222222222222214, 15.428571428571422, 68.62745098039215)",moreno
2012,woman_24.png,"(278.98472121757885, 24.81486202935257, 52.97039904531835) | (195.95571153628387, 67.436541092543, 19.267898016463278) | (206.49085495533816, 32.70004611366646, 37.32846881496259) | (311.5982755038436, 18.147907248578317, 75.2579372619961) | (142.81606006485063, 67.40724651373905, 84.88654074322119)",claro
2013,woman_25.png,"(41.56739811912228, 25.03924646781789, 83.26797385620914) | (41.17962466487935, 34.001823154056524, 71.69934640522875) | (40.43165467625898, 29.16083916083917, 80.11204481792717) | (39.59999999999998, 43.35260115606936, 67.84313725490196) | (40.1261829652997, 27.589208006962586, 75.09803921568627)",moreno
2014,woman_26.png,"(45.81469648562301, 22.76363636363636, 77.03081232492997) | (47.12328767123287, 23.447537473233403, 73.25490196078431) | (43.84615384615385, 28.571428571428577, 71.37254901960785) | (51.428571428571416, 25.609756097560975, 64.31372549019608) | (50.256410256410255, 19.435215946843858, 78.69281045751634)",moreno
2015,woman_27.png,"(42.679856115107924, 32.63868506017024, 74.22657952069717) | (41.95979899497486, 30.166750884284994, 77.6078431372549) | (42.653631284916194, 39.66759002770083, 67.41363211951447) | (42.33023588277341, 27.735923869944486, 82.41830065359477) | (42.66666666666665, 32.25806451612904, 70.33613445378151)",moreno
2016,woman_28.png,"(38.289376240459106, 35.31801664190609, 73.97987616099067) | (39.11996543831193, 56.09811579074925, 59.389543325379094) | (39.031556705608594, 44.37144807954266, 65.93050469759577) | (37.51254840936491, 28.112860624759456, 81.82836071971681) | (40.46802788559669, 68.32063008461174, 56.82342574492031)",mestizo
2017,woman_29.png,"(27.47665264520627, 37.77100165949192, 82.05108631652453) | (252.93949878436456, 17.97117836679054, 38.58302506122029) | (34.90405221118257, 53.95183435010523, 67.25882942060146) | (213.18520540905163, 17.24232463731226, 74.64322716832173) | (62.29129369341916, 12.471503561559732, 45.09863433050767)",claro
2018,woman_3.png,"(0.0, 0.0, 4.7989216164282205) | (0.0, 0.0, 52.52661651662764) | (0.0, 0.0, 18.91236133822425) | (0.0, 0.0, 69.91445770408708) | (0.0, 0.0, 35.41883698310107)",mestizo
2019,woman_30.png,"(0.0, 0.0, 15.36411553868858) | (0.0, 0.0, 56.91018342820999) | (0.0, 0.0, 3.6394069823050987) | (0.0, 0.0, 40.366596038072174) | (0.0, 0.0, 73.35778653262693)",mestizo
2020,woman_31.png,"(223.88407113018226, 71.15977725590322, 56.832850263005064) | (1.336201507946695, 56.67844764712176, 85.56587822387259) | (356.37582692651523, 29.76715305805647, 83.57240816931683) | (224.27315456666554, 80.92325794579206, 33.250989490923956) | (216.76749714904227, 31.33695540251607, 82.47733233420757)",claro
2021,woman_32.png,"(52.009530791758074, 5.074494433961787, 19.750777957801276) | (54.30054926598935, 97.03694975531178, 93.00215967352399) | (96.84924311159978, 3.604172654688841, 58.43841306720174) | (201.4588391119831, 52.17307638580494, 86.37906855049803) | (221.57685108299424, 63.568978727945776, 51.78969351264857)",claro
2022,woman_33.png,"(212.94968072992486, 70.63536910052586, 47.221567826149645) | (209.74986415219425, 54.30115202068587, 95.99442188589478) | (217.16550728992402, 87.16454909795327, 26.50137807747027) | (212.03658250464736, 53.07909320381833, 68.72958459354362) | (210.56146387594478, 43.993638072915445, 87.93415714043293)",claro
2023,woman_34.png,"(39.51219512195124, 27.891156462585027, 57.647058823529406) | (41.84615384615383, 32.608695652173914, 78.16993464052288) | (45.47619047619048, 24.371373307543532, 81.09803921568628) | (44.70588235294116, 46.0843373493976, 65.09803921568627) | (45.39823008849559, 41.3162705667276, 71.50326797385621)",moreno
2024,woman_36.png,"(40.79575596816976, 39.99292786421499, 69.31372549019608) | (39.53352769679298, 28.96959459459459, 77.38562091503269) | (39.44444444444446, 33.91655450874831, 72.84313725490196) | (40.90361445783133, 42.91253769926757, 65.0140056022409) | (39.458288190682545, 28.753894080996883, 83.92156862745098)",moreno
2025,woman_37.png,"(40.45654082528534, 35.176034589252616, 70.54466230936819) | (40.32128514056224, 28.07215332581737, 80.27149321266968) | (40.437956204379574, 31.615384615384613, 76.47058823529412) | (39.99999999999999, 38.71951219512194, 64.31372549019608) | (39.173014145810654, 26.7384346814082, 84.24019607843137)",moreno
2026,woman_38.png,"(4.6203282363012494, 39.08745540416541, 80.10403412790552) | (11.207168596821068, 11.20399934162903, 19.38424564364793) | (7.372759760996703, 21.879544961542372, 90.2040052935786) | (355.9130848374095, 34.578961947301, 58.34324457406916) | (8.194210048033296, 24.508951298150272, 39.08634912738879)",moreno
2027,woman_4.png,"(0.0, 0.0, 3.665208038012377) | (0.0, 0.0, 37.506300011043834) | (0.0, 0.0, 19.97721354166667) | (0.0, 0.0, 53.8052242661096) | (0.0, 0.0, 70.29787934358392)",mestizo
2028,woman_40.png,"(355.5577250025372, 34.04959905958969, 59.57064407032836) | (250.8637661491331, 76.36965659770377, 53.678401903636676) | (269.4133409895684, 22.353352254089582, 75.80113782246185) | (21.876722688198555, 48.557482252794955, 98.09689704831864) | (277.2603988323254, 49.75964043107412, 44.02545421838459)",claro
2029,woman_41.png,"(291.0180709451926, 9.832265800941743, 72.37913788997379) | (223.9046891397165, 71.67987780697179, 56.68760095862393) | (1.1943892601288586, 55.58532294291552, 85.16436303656079) | (227.36835987446227, 55.238319457226794, 26.905646252627346) | (232.78024310245047, 39.21984071432617, 63.653440905533145)",claro
2030,woman_42.png,"(0.0, 0.0, 24.83389210606522) | (0.0, 0.0, 75.92732505846371) | (0.0, 0.0, 41.274068185832895) | (0.0, 0.0, 9.511897609554515) | (0.0, 0.0, 58.14135886912904)",mestizo
2031,woman_43.png,"(3.6967875551608387, 37.31697081637467, 79.25580019515792) | (11.4728691342063, 11.481416583125686, 19.634353197207787) | (7.439642590078807, 21.225024021093112, 89.21757164404234) | (351.8943326212691, 45.23946357692058, 59.990443135370676) | (357.00337285719235, 33.09372662587985, 67.19504101344775)",mestizo
2032,woman_44.png,"(0.0, 0.0, 12.517681176167855) | (0.0, 0.0, 70.56383068248759) | (0.0, 0.0, 52.44038155802863) | (0.0, 0.0, 35.336198406303154) | (0.0, 0.0, 20.321635337002363)",mestizo
2033,woman_45.png,"(30.466705313275693, 15.615581301132725, 78.02138511147) | (30.644116431300702, 33.67184548528139, 51.947222748234964) | (31.078482078980457, 41.9576121420031, 49.975971841595985) | (30.918702856037644, 20.084944384735888, 67.84676121918945) | (31.05515853110385, 25.321878500248346, 58.56817819515092)",mestizo
2034,woman_46.png,"(28.31970412985407, 42.63938619980248, 47.98557788609195) | (28.704474736134955, 54.49215268801824, 45.60045098135744) | (28.46229530798574, 30.856889810220366, 56.363121123935976) | (28.295794107251794, 23.40924433112009, 67.14480512101815) | (28.199349442379237, 17.597664002780245, 78.40292247689263)",mestizo
2035,woman_47.png,"(357.04590519660064, 49.15678160919006, 1.762857920945915) | (45.15103584910304, 41.599004225934706, 68.31662177426352) | (43.679307830007275, 23.474664311366546, 76.4702906959446) | (44.23241047349196, 38.885459601893, 46.41282750335014) | (41.56825543729753, 61.44703356697041, 23.043556603928124)",claro
2036,woman_48.png,"(0.0, 0.0, 13.876180101670307) | (0.0, 0.0, 73.3137254901961) | (0.0, 0.0, 41.254310769533944) | (0.0, 0.0, 2.502604906696959) | (0.0, 0.0, 57.29497638471447)",mestizo
2037,woman_49.png,"(245.73367204476992, 68.74385994442191, 47.28450568414455) | (306.97318417210664, 57.025277267141604, 94.17293573823918) | (34.38592291118023, 43.00422114691651, 82.90490077530409) | (249.57194793010436, 25.337506561939737, 81.97215117931232) | (247.8355508623724, 60.014364578639004, 68.5868830290737)",claro
2038,woman_5.png,"(0.0, 0.0, 1.5417204398853275) | (0.0, 0.0, 49.33699969446991) | (0.0, 0.0, 31.264333581533855) | (0.0, 0.0, 69.06181546187953) | (0.0, 0.0, 14.864089340416456)",mestizo
2039,woman_50.png,"(0.0, 0.0, 40.7602550222543) | (0.0, 0.0, 2.4661410956134997) | (0.0, 0.0, 73.31909034800363) | (0.0, 0.0, 13.593837535014003) | (0.0, 0.0, 57.17099863201095)",mestizo
2040,woman_51.png,"(0.0, 0.0, 59.13476501711795) | (0.0, 0.0, 31.66528583264291) | (0.0, 0.0, 16.743393009377673) | (0.0, 0.0, 73.10516934046348) | (0.0, 0.0, 45.529980107985224)",mestizo
2041,woman_52.png,"(200.3820403132982, 4.112554429002688, 74.42312138728265) | (30.976298144395166, 47.629834561895606, 23.42545713937746) | (30.782838247901047, 32.49497026375722, 50.36242776497312) | (31.736493440313378, 15.721915892988964, 63.6987226633445) | (30.966521497873373, 33.12750840428571, 34.92092670401488)",mestizo
2042,woman_53.png,"(0.0, 0.0, 12.231911632577564) | (0.0, 0.0, 63.25070908866692) | (0.0, 0.0, 50.506645611264645) | (0.0, 0.0, 38.458165875045665) | (0.0, 0.0, 74.28481069847295)",mestizo
2043,woman_54.png,"(25.382577232452313, 57.389593472893495, 9.920492669699843) | (41.78894385807114, 72.16991556247177, 87.60838765951213) | (41.20219523788986, 8.53775969126674, 65.16944975415058) | (37.554472065931684, 26.743292858311108, 27.958876353114707) | (41.26947331796638, 87.67981024888624, 68.26321235430777)",mestizo
